ID,Fwy,Direction,District,CA PM,Abs PM,Lanes,Type,Length,Lat,Lng,Road Width,Lane Width,Inner Shoulder Width,Inner Shoulder Treated Width,Outer Shoulder Width,Outer Shoulder Treated Width,Design Speed Limit,Inner Median Width,Terrain,Population,Barrier,Surface
402246,80,EB,4,33,60.467,3,Mainline,0.42,38.42011,-121.892123,36 ft,12.0 ft,5 ft,2 ft,10 ft,10 ft,70 mph,36 ft,Flat,Rural,Cable Barriers,Concrete
403425,80,EB,4,33.46,60.927,3,Mainline,0.5,38.42476,-121.886025,36 ft,12.0 ft,5 ft,2 ft,10 ft,10 ft,70 mph,36 ft,Flat,Rural,Cable Barriers,Concrete
402248,80,EB,4,34,61.467,3,Mainline,0.77,38.430209,-121.878856,36 ft,12.0 ft,5 ft,2 ft,10 ft,10 ft,70 mph,36 ft,Flat,Rural,Cable Barriers,Concrete
402250,80,EB,4,35,62.467,3,Mainline,0.7,38.440289,-121.865617,36 ft,12.0 ft,5 ft,2 ft,10 ft,10 ft,70 mph,36 ft,Flat,Rural,Cable Barriers,Concrete
402251,80,EB,4,35.4,62.867,3,Mainline,0.75,38.444361,-121.860391,36 ft,12.0 ft,5 ft,2 ft,10 ft,10 ft,70 mph,36 ft,Flat,Rural,Cable Barriers,Concrete
402255,80,EB,4,36.5,63.967,3,Mainline,0.82,38.455556,-121.846011,36 ft,12.0 ft,5 ft,2 ft,10 ft,10 ft,70 mph,36 ft,Flat,Rural,Cable Barriers,Concrete
402257,80,EB,4,37.03,64.497,3,Mainline,0.5,38.460952,-121.839086,36 ft,12.0 ft,5 ft,2 ft,10 ft,10 ft,70 mph,36 ft,Flat,Rural,Cable Barriers,Concrete
402259,80,EB,4,37.5,64.967,3,Mainline,0.59,38.465727,-121.83293,36 ft,12.0 ft,5 ft,2 ft,10 ft,10 ft,70 mph,36 ft,Flat,Rural,Cable Barriers,Concrete
402261,80,EB,4,38.2,65.667,3,Mainline,0.75,38.47285,-121.823777,36 ft,12.0 ft,5 ft,2 ft,10 ft,10 ft,70 mph,36 ft,Flat,Rural,Cable Barriers,Concrete
402263,80,EB,4,39,66.467,3,Mainline,0.7,38.481036,-121.813375,36 ft,12.0 ft,5 ft,2 ft,10 ft,10 ft,70 mph,36 ft,Flat,Rural,Cable Barriers,"Base & Surface >= 7"" Thick"
402264,80,EB,4,39.6,67.067,3,Mainline,0.5,38.487178,-121.805573,36 ft,12.0 ft,5 ft,2 ft,10 ft,10 ft,70 mph,36 ft,Flat,Rural,Cable Barriers,"Base & Surface >= 7"" Thick"
402266,80,EB,4,40,67.467,3,Mainline,0.45,38.491377,-121.800506,36 ft,12.0 ft,5 ft,2 ft,10 ft,10 ft,70 mph,36 ft,Flat,Rural,Three Beam Barrier,"Base & Surface >= 7"" Thick"
402268,80,EB,4,40.5,67.967,3,Mainline,0.7,38.49691,-121.79457,36 ft,12.0 ft,5 ft,5 ft,10 ft,10 ft,70 mph,32 ft,Flat,Rural,Three Beam Barrier,"Base & Surface >= 7"" Thick"
402270,80,EB,4,41.4,68.867,4,Mainline,0.7,38.506841,-121.783839,,,,,,,,,,,,
402272,80,EB,4,41.9,69.367,5,Mainline,2.75,38.512372,-121.777898,60 ft,15.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,48 ft,Flat,Rural,Three Beam Barrier,"Base & Surface >= 7"" Thick"
402827,80,WB,4,6.84,3.3,5,Mainline,3.08,37.799244,-122.376792,36 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Concrete
414758,80,WB,4,8,4.46,5,Mainline,0.59,37.8121,-122.362981,36 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Bridge Deck
404918,80,WB,4,8.02,4.48,5,Mainline,0.07,37.812318,-122.362743,36 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Bridge Deck
404920,80,WB,4,8.13,4.59,5,Mainline,0.11,37.813382,-122.361274,36 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Bridge Deck
404883,80,WB,4,8.24,4.7,5,Mainline,0.11,37.814051,-122.359471,36 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Bridge Deck
404922,80,WB,4,8.34,4.8,5,Mainline,0.11,37.814597,-122.357787,36 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Bridge Deck
404884,80,WB,4,8.45,4.91,5,Mainline,0.15,37.815201,-122.355938,36 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Bridge Deck
404905,80,WB,4,8.63,5.09,5,Mainline,0.14,37.816189,-122.352909,59 ft,11.8 ft,13 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Bridge Deck
404887,80,WB,4,8.73,5.19,5,Mainline,0.1,37.816738,-122.351227,59 ft,11.8 ft,13 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Bridge Deck
404907,80,WB,4,8.82,5.28,5,Mainline,0.17,37.817231,-122.349713,59 ft,11.8 ft,13 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Bridge Deck
404888,80,WB,4,.07,5.38,5,Mainline,0.07,37.817784,-122.34803,59 ft,11.8 ft,13 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,No Barriers,Bridge Deck
404909,80,WB,4,.17,5.48,5,Mainline,0.18,37.81834,-122.346347,59 ft,11.8 ft,13 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,No Barriers,Bridge Deck
404890,80,WB,4,.36,5.67,5,Mainline,0.15,37.819267,-122.343098,59 ft,11.8 ft,13 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Bridge Deck
404911,80,WB,4,.46,5.77,5,Mainline,0.1,37.819575,-122.34132,59 ft,11.8 ft,13 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Bridge Deck
404893,80,WB,4,.56,5.87,5,Mainline,0.12,37.819855,-122.33953,59 ft,11.8 ft,13 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Bridge Deck
404913,80,WB,4,.69,6,5,Mainline,0.14,37.820219,-122.337204,59 ft,11.8 ft,13 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Bridge Deck
404895,80,WB,4,.84,6.15,5,Mainline,0.11,37.820638,-122.334519,59 ft,11.8 ft,13 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Bridge Deck
404915,80,WB,4,.91,6.22,5,Mainline,0.11,37.82083,-122.333266,59 ft,11.8 ft,13 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Bridge Deck
404916,80,WB,4,1.06,6.37,5,Mainline,0.12,37.821241,-122.330579,59 ft,11.8 ft,13 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,No Barriers,Bridge Deck
404917,80,WB,4,1.15,6.46,5,Mainline,0.08,37.82149,-122.328967,59 ft,11.8 ft,13 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,No Barriers,Bridge Deck
404415,80,WB,4,1.22,6.53,5,Mainline,0.14,37.821688,-122.327712,59 ft,11.8 ft,13 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,Guardrail in Median left Roadway,Bridge Deck
404416,80,WB,4,1.43,6.74,5,Mainline,0.6,37.822342,-122.323875,46 ft,9.2 ft,13 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,No Barriers,Bridge Deck
401503,80,WB,4,2.41,7.72,7,Mainline,0.5,37.825278,-122.30642,84 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,10 ft,Flat,Urbanized,Guardrail in Median left Roadway,Concrete
407750,80,WB,4,2.42,7.73,1,Mainline,0.13,37.825306,-122.306251,84 ft,12.0 ft,10 ft,10 ft,6 ft,6 ft,70 mph,10 ft,Flat,Urbanized,Guardrail in Median left Roadway,Concrete
401539,80,WB,4,2.66,7.97,7,Mainline,0.63,37.826038,-122.302202,72 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,Guardrail in Median left Roadway,Concrete
401698,80,WB,4,3.68,8.99,5,Mainline,0.62,37.836566,-122.296138,60 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,10 ft,Flat,Urbanized,Guardrail in Median left Roadway,Concrete
401211,80,WB,4,3.9,9.21,6,Mainline,0.36,37.839668,-122.297004,60 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,10 ft,Flat,Urbanized,Guardrail in Median left Roadway,Concrete
405602,80,WB,4,4.39,9.7,5,Mainline,0.39,37.846565,-122.298515,48 ft,12.0 ft,5 ft,5 ft,10 ft,10 ft,70 mph,36 ft,Flat,Urbanized,Guardrail in Median left Roadway,Concrete
400691,80,WB,4,4.67,9.98,5,Mainline,0.35,37.850502,-122.299413,60 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,36 ft,Flat,Urbanized,Guardrail in Median left Roadway,Concrete
400126,80,WB,4,5.09,10.4,5,Mainline,0.29,37.856366,-122.301014,60 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,36 ft,Flat,Urbanized,Guardrail in Median left Roadway,Concrete
401242,80,WB,4,5.25,10.56,5,Mainline,0.31,37.858593,-122.301665,60 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,36 ft,Flat,Urbanized,Guardrail in Median left Roadway,Concrete
400009,80,WB,4,5.7,11.01,5,Mainline,0.32,37.864883,-122.303345,60 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,36 ft,Flat,Urbanized,Guardrail in Median left Roadway,Concrete
400176,80,WB,4,5.892,11.202,5,Mainline,0.25,37.867545,-122.304183,60 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,36 ft,Flat,Urbanized,Guardrail in Median left Roadway,Concrete
400060,80,WB,4,6.2,11.51,5,Mainline,0.35,37.87181,-122.305549,48 ft,12.0 ft,5 ft,5 ft,10 ft,10 ft,70 mph,36 ft,Flat,Urbanized,Guardrail in Median left Roadway,Concrete
401524,80,WB,4,6.6,11.91,5,Mainline,0.22,37.877407,-122.307241,48 ft,12.0 ft,5 ft,5 ft,10 ft,10 ft,70 mph,36 ft,Flat,Urbanized,Guardrail in Median left Roadway,Concrete
401066,80,WB,4,6.64,11.95,6,Mainline,0.33,37.878125,-122.307431,52 ft,13.0 ft,0 ft,0 ft,0 ft,0 ft,70 mph,10 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Bridge Deck
401900,80,WB,4,7.26,12.57,6,Mainline,0.55,37.88833,-122.30909,72 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,30 ft,Flat,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
401234,80,WB,4,7.74,13.05,4,Mainline,0.59,37.89438,-122.307952,48 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,30 ft,Flat,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
401052,80,WB,4,.06,13.393,4,Mainline,0.09,37.898689,-122.309697,36 ft,12.0 ft,3 ft,3 ft,10 ft,10 ft,70 mph,11 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
409584,80,WB,4,.23,13.563,4,Mainline,0.27,37.900816,-122.310886,36 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,8 ft,Rolling,Urbanized,Concrete Barrier,Bridge Deck
400628,80,WB,4,.44,13.773,4,Mainline,0.14,37.903475,-122.312712,48 ft,12.0 ft,3 ft,3 ft,10 ft,10 ft,70 mph,8 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
400079,80,WB,4,.51,13.843,4,Mainline,0.24,37.904377,-122.313309,48 ft,12.0 ft,3 ft,3 ft,10 ft,10 ft,70 mph,8 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
400755,80,WB,4,.91,14.243,4,Mainline,0.31,37.909536,-122.316706,48 ft,12.0 ft,3 ft,3 ft,10 ft,10 ft,70 mph,8 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
401229,80,WB,4,1.12,14.453,4,Mainline,0.17,37.91248,-122.317515,48 ft,12.0 ft,3 ft,3 ft,10 ft,10 ft,70 mph,8 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
400470,80,WB,4,1.24,14.573,4,Mainline,0.21,37.914219,-122.317555,48 ft,12.0 ft,3 ft,3 ft,10 ft,10 ft,70 mph,8 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
400819,80,WB,4,1.54,14.873,4,Mainline,0.38,37.918568,-122.317539,48 ft,12.0 ft,3 ft,3 ft,10 ft,10 ft,70 mph,8 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
401041,80,WB,4,2,15.333,4,Mainline,0.26,37.92469,-122.320506,48 ft,12.0 ft,5 ft,5 ft,11 ft,11 ft,70 mph,12 ft,Rolling,Urbanized,Concrete Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
400378,80,WB,4,2.05,15.383,5,Mainline,0.31,37.925318,-122.320965,48 ft,12.0 ft,5 ft,5 ft,11 ft,11 ft,70 mph,52 ft,Rolling,Urbanized,Concrete Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
400113,80,WB,4,2.62,15.953,4,Mainline,0.46,37.932553,-122.326013,36 ft,12.0 ft,5 ft,5 ft,8 ft,8 ft,70 mph,12 ft,Rolling,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
400361,80,WB,4,2.97,16.303,4,Mainline,0.4,37.937368,-122.326196,36 ft,12.0 ft,5 ft,5 ft,8 ft,8 ft,70 mph,12 ft,Rolling,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
401253,80,WB,4,3.41,16.743,4,Mainline,0.39,37.943406,-122.323941,36 ft,12.0 ft,5 ft,5 ft,8 ft,8 ft,70 mph,12 ft,Rolling,Urbanized,Concrete Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
405763,80,WB,4,3.744,17.077,4,Mainline,0.24,37.947988,-122.325817,36 ft,12.0 ft,5 ft,5 ft,8 ft,8 ft,70 mph,12 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
415263,80,WB,4,3.885,17.218,4,Mainline,0.16,37.949897,-122.326742,36 ft,12.0 ft,5 ft,5 ft,8 ft,8 ft,70 mph,12 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
401256,80,WB,4,4.06,17.393,5,Mainline,0.16,37.952266,-122.327891,36 ft,12.0 ft,5 ft,5 ft,8 ft,8 ft,70 mph,12 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
406660,80,WB,4,4.2,17.533,4,Mainline,0.25,37.954132,-122.3289,36 ft,12.0 ft,5 ft,5 ft,8 ft,8 ft,70 mph,12 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
401894,80,WB,4,4.557,17.89,5,Mainline,0.4,37.959017,-122.33077,36 ft,12.0 ft,5 ft,5 ft,8 ft,8 ft,70 mph,12 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
417288,80,WB,4,5,18.333,5,Mainline,0.31,37.964094,-122.326415,48 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
416774,80,WB,4,5.17,18.503,4,Mainline,0.25,37.965473,-122.323829,48 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
401197,80,WB,4,5.5,18.833,4,Mainline,0.26,37.969432,-122.320772,60 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Rolling,Urbanized,Concrete Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
401571,80,WB,4,5.69,19.023,5,Mainline,0.19,37.972099,-122.319898,60 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Rolling,Urbanized,Concrete Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
401215,80,WB,4,5.87,19.203,4,Mainline,0.18,37.974619,-122.319044,48 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Rolling,Urbanized,Concrete Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
411149,80,WB,4,6.05,19.383,4,Mainline,0.2,37.977141,-122.318156,48 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Rolling,Urbanized,Concrete Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
400411,80,WB,4,6.27,19.603,4,Mainline,0.36,37.980256,-122.317154,48 ft,12.0 ft,3 ft,3 ft,10 ft,10 ft,70 mph,6 ft,Rolling,Urbanized,Metal Beam Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
400538,80,WB,4,6.763,20.096,4,Mainline,0.33,37.987131,-122.314625,48 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,18 ft,Rolling,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
400465,80,WB,4,6.935,20.268,4,Mainline,0.24,37.9891,-122.312663,48 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,18 ft,Rolling,Urbanized,Metal Beam Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
400929,80,WB,4,7.24,20.573,5,Mainline,0.33,37.991876,-122.308285,60 ft,12.0 ft,3 ft,3 ft,10 ft,10 ft,70 mph,18 ft,Rolling,Urbanized,Metal Beam Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
401480,80,WB,4,7.6,20.933,4,Mainline,0.19,37.99346,-122.301971,48 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Rolling,Urbanized,Concrete Barrier,Concrete
400313,80,WB,4,7.62,20.953,4,Mainline,0.4,37.993511,-122.301607,48 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Rolling,Urbanized,Concrete Barrier,Concrete
401230,80,WB,4,8.403,21.736,4,Mainline,0.54,37.996269,-122.287675,48 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Rolling,Urbanized,Concrete Barrier,Concrete
400301,80,WB,4,8.692,22.025,4,Mainline,0.33,37.999311,-122.28411,48 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Rolling,Urbanized,Concrete Barrier,Bridge Deck
401084,80,WB,4,9.072,22.405,5,Mainline,0.36,38.003734,-122.280004,60 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Rolling,Urbanized,Concrete Barrier,Concrete
401081,80,WB,4,9.408,22.741,4,Mainline,0.31,38.007643,-122.276369,48 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,12 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
401083,80,WB,4,9.683,23.016,4,Mainline,0.28,38.010814,-122.273346,36 ft,12.0 ft,6 ft,6 ft,10 ft,10 ft,70 mph,12 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
401226,80,WB,4,9.97,23.303,4,Mainline,0.25,38.014164,-122.270259,36 ft,12.0 ft,6 ft,6 ft,10 ft,10 ft,70 mph,12 ft,Rolling,Urbanized,Concrete Barrier,Bridge Deck
415264,80,WB,4,10.18,23.513,4,Mainline,0.11,38.01661,-122.267992,36 ft,12.0 ft,2 ft,2 ft,8 ft,8 ft,70 mph,8 ft,Rolling,Urbanized,Concrete Barrier,Concrete
400707,80,WB,4,10.189,23.522,4,Mainline,0.21,38.016716,-122.267896,36 ft,12.0 ft,2 ft,2 ft,8 ft,8 ft,70 mph,8 ft,Rolling,Urbanized,Concrete Barrier,Concrete
401274,80,WB,4,10.608,23.941,4,Mainline,0.6,38.0216,-122.263382,36 ft,12.0 ft,2 ft,2 ft,8 ft,8 ft,70 mph,8 ft,Rolling,Urbanized,Concrete Barrier,Concrete
400235,80,WB,4,11.381,24.714,4,Mainline,0.53,38.030602,-122.254968,36 ft,12.0 ft,2 ft,2 ft,8 ft,8 ft,70 mph,8 ft,Rolling,Urbanized,Concrete Barrier,Concrete
403459,80,WB,4,11.666,24.999,4,Mainline,0.27,38.033934,-122.251887,36 ft,12.0 ft,2 ft,2 ft,8 ft,8 ft,70 mph,8 ft,Rolling,Urbanized,Concrete Barrier,Concrete
400501,80,WB,4,11.914,25.247,4,Mainline,0.39,38.036851,-122.249232,36 ft,12.0 ft,2 ft,2 ft,8 ft,8 ft,70 mph,8 ft,Rolling,Urbanized,Concrete Barrier,Concrete
403461,80,WB,4,12.437,25.77,4,Mainline,0.38,38.042178,-122.242478,36 ft,12.0 ft,2 ft,2 ft,8 ft,8 ft,70 mph,8 ft,Rolling,Urbanized,Concrete Barrier,Concrete
401673,80,WB,4,12.666,25.999,4,Mainline,0.2,38.044372,-122.239337,36 ft,12.0 ft,2 ft,2 ft,8 ft,8 ft,70 mph,8 ft,Rolling,Urbanized,Concrete Barrier,Concrete
401395,80,WB,4,12.838,26.171,4,Mainline,0.43,38.046031,-122.23699,36 ft,12.0 ft,2 ft,2 ft,8 ft,8 ft,70 mph,8 ft,Rolling,Urbanized,Concrete Barrier,Concrete
404407,80,WB,4,13.527,26.86,4,Mainline,0.55,38.052683,-122.227605,36 ft,12.0 ft,2 ft,2 ft,14 ft,14 ft,70 mph,99 ft,Mountainous,Urbanized,Bridge barrier Railing,Bridge Deck
401646,80,WB,4,13.931,27.264,4,Mainline,0.44,38.058015,-122.225635,30 ft,10.0 ft,2 ft,2 ft,2 ft,2 ft,70 mph,99 ft,Mountainous,Urbanized,Bridge barrier Railing,Bridge Deck
401636,80,WB,4,.23,27.702,4,Mainline,0.32,38.064357,-122.226272,30 ft,10.0 ft,2 ft,2 ft,2 ft,2 ft,70 mph,99 ft,Rolling,Urbanized,Bridge barrier Railing,Bridge Deck
401638,80,WB,4,.47,27.942,4,Mainline,0.43,38.067752,-122.226796,36 ft,12.0 ft,2 ft,2 ft,8 ft,8 ft,70 mph,99 ft,Rolling,Urbanized,Chain Link Fence,"Base & Surface >= 7"" Thick"
400337,80,WB,4,1.09,28.562,3,Mainline,0.64,38.075741,-122.231688,48 ft,12.0 ft,10 ft,10 ft,8 ft,8 ft,70 mph,22 ft,Rolling,Urbanized,"Conc. Barrier, Both Ways Inside Both Shoulders ","Base & Surface >= 7"" Thick"
400128,80,WB,4,1.75,29.222,3,Mainline,0.82,38.084974,-122.233096,38 ft,12.7 ft,10 ft,10 ft,8 ft,8 ft,70 mph,22 ft,Rolling,Urbanized,"Conc. Barrier, Both Ways Inside Both Shoulders ","Base & Surface >= 7"" Thick"
404408,80,WB,4,2.73,30.202,3,Mainline,0.71,38.098694,-122.22989,36 ft,12.0 ft,10 ft,10 ft,8 ft,8 ft,70 mph,8 ft,Rolling,Urbanized,"Conc. Barrier, Both Ways Inside Both Shoulders ","Base & Surface >= 7"" Thick"
409107,80,WB,4,3.16,30.632,3,Mainline,0.34,38.104864,-122.229808,36 ft,12.0 ft,10 ft,10 ft,8 ft,8 ft,70 mph,18 ft,Rolling,Urbanized,"Conc. Barrier, Both Ways Inside Both Shoulders ","Base & Surface >= 7"" Thick"
400074,80,WB,4,3.4,30.872,3,Mainline,0.41,38.108307,-122.22977,36 ft,12.0 ft,10 ft,10 ft,8 ft,8 ft,70 mph,18 ft,Rolling,Urbanized,"Conc. Barrier, Both Ways Inside Both Shoulders ","Base & Surface >= 7"" Thick"
404409,80,WB,4,3.98,31.452,3,Mainline,0.49,38.116679,-122.230224,36 ft,12.0 ft,10 ft,10 ft,8 ft,8 ft,70 mph,18 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
404410,80,WB,4,4.37,31.842,3,Mainline,0.27,38.122301,-122.230238,36 ft,12.0 ft,5 ft,2 ft,8 ft,8 ft,70 mph,22 ft,Rolling,Urbanized,Guardrail in Median Right Roadway,"Base & Surface >= 7"" Thick"
404411,80,WB,4,4.52,31.992,3,Mainline,0.1,38.124386,-122.229495,36 ft,12.0 ft,5 ft,2 ft,8 ft,8 ft,70 mph,22 ft,Rolling,Urbanized,Guardrail in Median Both Roadway,"Base & Surface >= 7"" Thick"
407883,80,WB,4,4.56,32.032,3,Mainline,0.5,38.124914,-122.229194,36 ft,12.0 ft,5 ft,2 ft,8 ft,8 ft,70 mph,22 ft,Rolling,Urbanized,Guardrail in Median Both Roadway,"Base & Surface >= 7"" Thick"
402077,80,WB,4,5.52,32.992,4,Mainline,0.6,38.137369,-122.221311,36 ft,12.0 ft,5 ft,2 ft,10 ft,10 ft,70 mph,22 ft,Rolling,Urbanized,Guardrail in Median Both Roadway,"Base & Surface >= 7"" Thick"
414093,80,WB,4,5.75,33.222,4,Mainline,0.49,38.140344,-122.219402,36 ft,12.0 ft,5 ft,2 ft,10 ft,10 ft,70 mph,22 ft,Rolling,Urbanized,Guardrail in Median Both Roadway,"Base & Surface >= 7"" Thick"
402238,80,WB,4,6.5,33.972,4,Mainline,1.15,38.150809,-122.216813,48 ft,12.0 ft,5 ft,2 ft,10 ft,10 ft,70 mph,22 ft,Rolling,Urbanized,Metal Beam Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
411804,80,WB,4,7.01,34.482,4,Mainline,0.43,38.157542,-122.213092,48 ft,12.0 ft,5 ft,2 ft,10 ft,10 ft,70 mph,22 ft,Rolling,Urbanized,Metal Beam Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
402234,80,WB,4,7.5,34.972,4,Mainline,0.77,38.163669,-122.208464,48 ft,12.0 ft,5 ft,2 ft,10 ft,10 ft,70 mph,22 ft,Rolling,Urbanized,Metal Beam Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
410820,80,WB,4,8.05,35.522,4,Mainline,1.02,38.169003,-122.200897,48 ft,12.0 ft,5 ft,2 ft,10 ft,10 ft,70 mph,22 ft,Rolling,Rural,Metal Beam Barrier,Concrete
410824,80,WB,4,8.54,36.012,4,Mainline,0.48,38.173742,-122.194192,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,61 ft,Rolling,Rural,Guardrail in Median left Roadway,"Base & Surface >= 7"" Thick"
410825,80,WB,4,9.01,36.482,4,Mainline,0.55,38.179234,-122.189127,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,56 ft,Rolling,Rural,Guardrail in Median left Roadway,"Base & Surface >= 7"" Thick"
410826,80,WB,4,9.63,37.102,4,Mainline,0.68,38.185384,-122.180879,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,99 ft,Rolling,Rural,Guardrail in Median left Roadway,"Base & Surface >= 7"" Thick"
